Apr 18 2013;BV010082 INDEX;;CVIX INDEX;;DXY INDEX;;SPX INDEX;;VIX INDEX;;;VCRIX
;11/11/14;0.16;11/21/14;8.44;11/11/14;87.531;11/28/14;2067.56;11/28/14;13.33;;
;11/12/14;0.167;11/24/14;8.65;11/12/14;87.822;12/1/14;2053.44;12/1/14;14.29;;
;11/13/14;0.158;11/25/14;8.49;11/13/14;87.674;12/2/14;2066.55;12/2/14;12.85;;
;11/14/14;0.159;11/26/14;8.34;11/14/14;87.525;12/3/14;2074.33;12/3/14;12.47;;
;11/17/14;0.161;11/27/14;8.43;11/17/14;87.926;12/4/14;2071.92;12/4/14;12.38;;
;11/18/14;0.157;11/28/14;8.57;11/18/14;87.575;12/5/14;2075.37;12/5/14;11.82;;
;11/19/14;0.162;12/1/14;8.43;11/19/14;87.647;12/8/14;2060.31;12/8/14;14.21;;
;11/20/14;0.154;12/2/14;9.02;11/20/14;87.591;12/9/14;2059.82;12/9/14;14.89;;
;11/21/14;0.154;12/3/14;9.46;11/21/14;88.31;12/10/14;2026.14;12/10/14;18.53;;
;11/24/14;0.152;12/4/14;8.74;11/24/14;88.151;12/11/14;2035.33;12/11/14;20.08;;
;11/25/14;0.153;12/5/14;8.94;11/25/14;87.92;12/12/14;2002.33;12/12/14;21.08;;
;11/26/14;0.161;12/8/14;8.82;11/26/14;87.607;12/15/14;1989.63;12/15/14;20.42;;
;11/27/14;0.154;12/9/14;8.91;11/27/14;87.607;12/16/14;1972.74;12/16/14;23.57;;
;11/28/14;0.139;12/10/14;9.38;11/28/14;88.356;12/17/14;2012.89;12/17/14;19.44;;
;12/1/14;0.152;12/11/14;9.4;12/1/14;87.946;12/18/14;2061.23;12/18/14;16.81;;
;12/2/14;0.169;12/12/14;9.24;12/2/14;88.647;12/19/14;2070.65;12/19/14;16.49;;
;12/3/14;0.172;12/15/14;9.07;12/3/14;88.956;12/22/14;2078.54;12/22/14;15.25;;
;12/4/14;0.168;12/16/14;9.06;12/4/14;88.704;12/23/14;2082.17;12/23/14;14.8;;
;12/5/14;0.201;12/17/14;9.32;12/5/14;89.334;12/24/14;2081.88;12/24/14;14.37;;
;12/8/14;0.208;12/18/14;9.46;12/8/14;89.041;12/26/14;2088.77;12/26/14;14.5;;
;12/9/14;0.217;12/19/14;9.27;12/9/14;88.69;12/29/14;2090.57;12/29/14;15.06;;
;12/10/14;0.207;12/22/14;9.47;12/10/14;88.271;12/30/14;2080.35;12/30/14;15.92;;
;12/11/14;0.224;12/23/14;9.5;12/11/14;88.663;12/31/14;2058.9;12/31/14;19.2;;
;12/12/14;0.21;12/24/14;9.45;12/12/14;88.363;1/2/15;2058.2;1/2/15;17.79;;
;12/15/14;0.222;12/29/14;9.58;12/15/14;88.46;1/5/15;2020.58;1/5/15;19.92;;
;12/16/14;0.223;12/30/14;9.47;12/16/14;88.125;1/6/15;2002.61;1/6/15;21.12;;
;12/17/14;0.247;12/31/14;9.51;12/17/14;89.133;1/7/15;2025.9;1/7/15;19.31;;
;12/18/14;0.262;1/1/15;9.56;12/18/14;89.235;1/8/15;2062.14;1/8/15;17.01;;
;12/19/14;0.274;1/2/15;9.5;12/19/14;89.598;1/9/15;2044.81;1/9/15;17.55;;
;12/22/14;0.278;1/5/15;9.43;12/22/14;89.77;1/12/15;2028.26;1/12/15;19.6;;
;12/23/14;0.281;1/6/15;9.58;12/23/14;90.064;1/13/15;2023.03;1/13/15;20.56;;
;12/24/14;0.281;1/7/15;9.64;12/24/14;89.967;1/14/15;2011.27;1/14/15;21.48;;
;12/25/14;0.273;1/8/15;9.52;12/25/14;89.835;1/15/15;1992.67;1/15/15;22.39;;
;12/26/14;0.292;1/9/15;9.31;12/26/14;90.03;1/16/15;2019.42;1/16/15;20.95;;
;12/29/14;0.273;1/12/15;9.24;12/29/14;90.19;1/20/15;2022.55;1/20/15;19.89;;
;12/30/14;0.258;1/13/15;9.42;12/30/14;89.991;1/21/15;2032.12;1/21/15;18.85;;
;12/31/14;0.251;1/14/15;9.48;12/31/14;90.269;1/22/15;2063.15;1/22/15;16.4;;
;1/1/15;0.24;1/15/15;12.11;1/1/15;90.276;1/23/15;2051.82;1/23/15;16.66;;
;1/2/15;0.258;1/16/15;12.48;1/2/15;91.08;1/26/15;2057.09;1/26/15;15.52;;
;1/5/15;0.258;1/19/15;11.25;1/5/15;91.378;1/27/15;2029.55;1/27/15;17.22;;
;1/6/15;0.244;1/20/15;11.09;1/6/15;91.499;1/28/15;2002.16;1/28/15;20.44;;
;1/7/15;0.239;1/21/15;11.04;1/7/15;91.89;1/29/15;2021.25;1/29/15;18.76;;
;1/8/15;0.233;1/22/15;11.01;1/8/15;92.368;1/30/15;1994.99;1/30/15;20.97;;
;1/9/15;0.216;1/23/15;11.69;1/9/15;91.935;2/2/15;2020.85;2/2/15;19.43;;
;1/12/15;0.206;1/27/15;11.35;1/12/15;91.983;2/3/15;2050.03;2/3/15;17.33;;
;1/13/15;0.206;1/28/15;11.42;1/13/15;92.31;2/4/15;2041.51;2/4/15;18.33;;
;1/14/15;0.186;1/29/15;11.55;1/14/15;92.161;2/5/15;2062.52;2/5/15;16.85;;
;1/15/15;0.164;1/30/15;11.73;1/15/15;92.352;2/6/15;2055.47;2/6/15;17.29;;
;1/16/15;0.186;2/2/15;11.3817;1/16/15;92.52;2/9/15;2046.74;2/9/15;18.55;;
;1/19/15;0.184;2/3/15;11.0563;1/19/15;92.52;2/10/15;2068.59;2/10/15;17.23;;
;1/20/15;0.19;2/4/15;11.0598;1/20/15;93.046;2/11/15;2068.53;2/11/15;16.96;;
;1/21/15;0.188;2/5/15;11.0729;1/21/15;92.904;2/12/15;2088.48;2/12/15;15.34;;
;1/22/15;0.188;2/6/15;10.838;1/22/15;94.077;2/13/15;2096.99;2/13/15;14.69;;
;1/23/15;0.179;2/9/15;11.49;1/23/15;94.762;2/17/15;2100.34;2/17/15;15.8;;
;1/26/15;0.194;2/10/15;11.55;1/26/15;94.802;2/18/15;2099.68;2/18/15;15.45;;
;1/27/15;0.187;2/11/15;11.76;1/27/15;94.022;2/19/15;2097.45;2/19/15;15.29;;
;1/28/15;0.181;2/12/15;11.44;1/28/15;94.467;2/20/15;2110.3;2/20/15;14.3;;
;1/29/15;0.186;2/13/15;10.8767;1/29/15;94.782;2/23/15;2109.66;2/23/15;14.56;;
;1/30/15;0.171;2/16/15;10.7236;1/30/15;94.804;2/24/15;2115.48;2/24/15;13.69;;
;2/2/15;0.177;2/17/15;10.5776;2/2/15;94.504;2/25/15;2113.86;2/25/15;13.84;;
;2/3/15;0.191;2/18/15;10.4522;2/3/15;93.6;2/26/15;2110.74;2/26/15;13.91;;
;2/4/15;0.187;2/19/15;10.3494;2/4/15;93.986;2/27/15;2104.5;2/27/15;13.34;;
;2/5/15;0.191;2/20/15;10.4388;2/5/15;93.569;3/2/15;2117.39;3/2/15;13.04;;
;2/6/15;0.25;2/23/15;10.1532;2/6/15;94.698;3/3/15;2107.78;3/3/15;13.86;;
;2/9/15;0.248;2/24/15;9.65;2/9/15;94.449;3/4/15;2098.53;3/4/15;14.23;;
;2/10/15;0.244;2/25/15;9.03;2/10/15;94.758;3/5/15;2101.04;3/5/15;14.04;;
;2/11/15;0.241;2/26/15;9.4;2/11/15;94.985;3/6/15;2071.26;3/6/15;15.2;;
;2/12/15;0.231;2/27/15;9.56;2/12/15;94.094;3/9/15;2079.43;3/9/15;15.06;;
;2/13/15;0.234;3/2/15;9.83;2/13/15;94.201;3/10/15;2044.16;3/10/15;16.69;;
;2/17/15;0.247;3/3/15;9.41;2/16/15;94.201;3/11/15;2040.24;3/11/15;16.87;;
;2/18/15;0.227;3/4/15;9.54;2/17/15;94.061;3/12/15;2065.95;3/12/15;15.42;;
;2/19/15;0.23;3/5/15;9.82;2/18/15;94.198;3/13/15;2053.4;3/13/15;16;;
;2/20/15;0.244;3/6/15;10.09;2/19/15;94.404;3/16/15;2081.19;3/16/15;15.61;;
;2/23/15;0.236;3/9/15;10.18;2/20/15;94.253;3/17/15;2074.28;3/17/15;15.66;;
;2/24/15;0.219;3/10/15;10.95;2/23/15;94.569;3/18/15;2099.5;3/18/15;13.97;;
;2/25/15;0.222;3/11/15;11.45;2/24/15;94.493;3/19/15;2089.27;3/19/15;14.07;;
;2/26/15;0.249;3/12/15;11.18;2/25/15;94.213;3/20/15;2108.1;3/20/15;13.02;;
;2/27/15;0.239;3/13/15;11.5;2/26/15;95.292;3/23/15;2104.42;3/23/15;13.41;;
;3/2/15;0.25;3/16/15;11.29;2/27/15;95.293;3/24/15;2091.5;3/24/15;13.62;;
;3/3/15;0.259;3/17/15;11.34;3/2/15;95.462;3/25/15;2061.05;3/25/15;15.44;;
;3/4/15;0.249;3/18/15;10.85;3/3/15;95.383;3/26/15;2056.15;3/26/15;15.8;;
;3/5/15;0.246;3/19/15;11.76;3/4/15;95.965;3/27/15;2061.02;3/27/15;15.07;;
;3/6/15;0.285;3/20/15;11.21;3/5/15;96.378;3/30/15;2086.24;3/30/15;14.51;;
;3/9/15;0.276;3/23/15;11.3;3/6/15;97.615;3/31/15;2067.89;3/31/15;15.29;;
;3/10/15;0.273;3/24/15;11;3/9/15;97.588;4/1/15;2059.69;4/1/15;15.11;;
;3/11/15;0.274;3/25/15;10.71;3/10/15;98.618;4/2/15;2066.96;4/2/15;14.67;;
;3/12/15;0.269;3/26/15;11;3/11/15;99.795;4/6/15;2080.62;4/6/15;14.74;;
;3/13/15;0.279;3/27/15;11.3;3/12/15;99.435;4/7/15;2076.33;4/7/15;14.78;;
;3/16/15;0.283;3/30/15;11.55;3/13/15;100.33;4/8/15;2081.9;4/8/15;13.98;;
;3/17/15;0.299;3/31/15;11.69;3/16/15;99.604;4/9/15;2091.18;4/9/15;13.09;;
;3/18/15;0.254;4/1/15;11.57;3/17/15;99.585;4/10/15;2102.06;4/10/15;12.58;;
;3/19/15;0.279;4/2/15;11.39;3/18/15;98.55;4/13/15;2092.43;4/13/15;13.94;;
;3/20/15;0.268;4/7/15;10.68;3/19/15;99.26;4/14/15;2095.84;4/14/15;13.67;;
;3/23/15;0.266;4/8/15;10.49;3/20/15;97.909;4/15/15;2106.63;4/15/15;12.84;;
;3/24/15;0.257;4/9/15;10.61;3/23/15;97.033;4/16/15;2104.99;4/16/15;12.6;;
;3/25/15;0.265;4/10/15;10.67;3/24/15;97.193;4/17/15;2081.18;4/17/15;13.89;;
;3/26/15;0.274;4/14/15;10.49;3/25/15;96.979;4/20/15;2100.4;4/20/15;13.3;;
;3/27/15;0.264;4/15/15;10.5;3/26/15;97.436;4/21/15;2097.29;4/21/15;13.25;;
;3/30/15;0.26;4/16/15;10.64;3/27/15;97.291;4/22/15;2107.96;4/22/15;12.71;;
;3/31/15;0.247;4/17/15;10.68;3/30/15;97.975;4/23/15;2112.93;4/23/15;12.48;;
;4/1/15;0.235;4/20/15;10.82;3/31/15;98.357;4/24/15;2117.69;4/24/15;12.29;;
;4/2/15;0.239;4/21/15;10.89;4/1/15;98.185;4/27/15;2108.92;4/27/15;13.12;;
;4/3/15;0.215;4/22/15;10.87;4/2/15;97.436;4/28/15;2114.76;4/28/15;12.41;;
;4/6/15;0.221;4/23/15;10.72;4/3/15;96.545;4/29/15;2106.85;4/29/15;13.39;;
;4/7/15;0.229;4/24/15;10.71;4/6/15;96.777;4/30/15;2085.51;4/30/15;14.55;;
;4/8/15;0.235;4/27/15;10.69;4/7/15;97.83;5/1/15;2108.29;5/1/15;12.7;;
;4/9/15;0.237;4/28/15;10.22;4/8/15;97.94;5/4/15;2114.49;5/4/15;12.85;;
;4/10/15;0.246;4/29/15;10.11;4/9/15;99.155;5/5/15;2089.46;5/5/15;14.31;;
;4/13/15;0.238;4/30/15;10.16;4/10/15;99.338;5/6/15;2080.15;5/6/15;15.15;;
;4/14/15;0.231;5/1/15;10.61;4/13/15;99.49;5/7/15;2088;5/7/15;15.13;;
;4/15/15;0.224;5/5/15;10.69;4/14/15;98.733;5/8/15;2116.1;5/8/15;12.86;;
;4/16/15;0.218;5/6/15;10.71;4/15/15;98.319;5/11/15;2105.33;5/11/15;13.85;;
;4/17/15;0.232;5/7/15;10.54;4/16/15;97.415;5/12/15;2099.12;5/12/15;13.86;;
;4/20/15;0.236;5/8/15;10.15;4/17/15;97.52;5/13/15;2098.48;5/13/15;13.76;;
;4/21/15;0.231;5/11/15;10.13;4/20/15;97.941;5/14/15;2121.1;5/14/15;12.74;;
;4/22/15;0.246;5/12/15;9.98;4/21/15;98.004;5/15/15;2122.73;5/15/15;12.38;;
;4/23/15;0.233;5/13/15;9.42;4/22/15;97.932;5/18/15;2129.2;5/18/15;12.73;;
;4/24/15;0.229;5/14/15;9.39;4/23/15;97.278;5/19/15;2127.83;5/19/15;12.85;;
;4/27/15;0.238;5/15/15;9.57;4/24/15;96.922;5/20/15;2125.85;5/20/15;12.88;;
;4/28/15;0.244;5/18/15;9.57;4/27/15;96.765;5/21/15;2130.82;5/21/15;12.11;;
;4/29/15;0.24;5/19/15;10.28;4/28/15;96.092;5/22/15;2126.06;5/22/15;12.13;;
;4/30/15;0.241;5/20/15;10.21;4/29/15;95.209;5/26/15;2104.2;5/26/15;14.06;;
;5/1/15;0.252;5/21/15;9.96;4/30/15;94.6;5/27/15;2123.48;5/27/15;13.27;;
;5/4/15;0.255;5/26/15;10.78;5/1/15;95.297;5/28/15;2120.79;5/28/15;13.31;;
;5/5/15;0.257;5/27/15;10.72;5/4/15;95.48;5/29/15;2107.39;5/29/15;13.84;;
;5/6/15;0.26;5/28/15;10.4;5/5/15;95.076;6/1/15;2111.73;6/1/15;13.97;;
;5/7/15;0.258;5/29/15;10.11;5/6/15;94.087;6/2/15;2109.6;6/2/15;14.24;;
;5/8/15;0.239;6/1/15;10.52;5/7/15;94.635;6/3/15;2114.07;6/3/15;13.66;;
;5/11/15;0.261;6/2/15;10.4;5/8/15;94.794;6/4/15;2095.84;6/4/15;14.71;;
;5/12/15;0.255;6/3/15;10.26;5/11/15;95.011;6/5/15;2092.83;6/5/15;14.21;;
;5/13/15;0.244;6/4/15;10.3;5/12/15;94.534;6/8/15;2079.28;6/8/15;15.29;;
;5/14/15;0.229;6/5/15;10.67;5/13/15;93.617;6/9/15;2080.15;6/9/15;14.47;;
;5/15/15;0.233;6/8/15;10.58;5/14/15;93.457;6/10/15;2105.2;6/10/15;13.22;;
;5/18/15;0.248;6/9/15;10.54;5/15/15;93.135;6/11/15;2108.86;6/11/15;12.85;;
;5/19/15;0.263;6/10/15;10.68;5/18/15;94.221;6/12/15;2094.11;6/12/15;13.78;;
;5/20/15;0.253;6/11/15;10.39;5/19/15;95.267;6/15/15;2084.43;6/15/15;15.39;;
;5/21/15;0.247;6/12/15;10.53;5/20/15;95.448;6/16/15;2096.29;6/16/15;14.81;;
;5/22/15;0.267;6/16/15;10.63;5/21/15;95.255;6/17/15;2100.44;6/17/15;14.5;;
;5/26/15;0.267;6/17/15;10.21;5/22/15;96.014;6/18/15;2121.24;6/18/15;13.19;;
;5/27/15;0.27;6/18/15;9.97;5/25/15;96.014;6/19/15;2109.99;6/19/15;13.96;;
;5/28/15;0.261;6/19/15;10.23;5/26/15;97.299;6/22/15;2122.85;6/22/15;12.74;;
;5/29/15;0.257;6/22/15;10.2;5/27/15;97.371;6/23/15;2124.2;6/23/15;12.11;;
;6/1/15;0.272;6/23/15;10.06;5/28/15;96.965;6/24/15;2108.58;6/24/15;13.26;;
;6/2/15;0.268;6/24/15;9.89;5/29/15;96.907;6/25/15;2102.31;6/25/15;14.01;;
;6/3/15;0.278;6/25/15;9.94;6/1/15;97.392;6/26/15;2101.49;6/26/15;14.02;;
;6/4/15;0.279;6/26/15;9.96;6/2/15;95.835;6/29/15;2057.64;6/29/15;18.85;;
;6/5/15;0.305;6/29/15;10.59;6/3/15;95.465;6/30/15;2063.11;6/30/15;18.23;;
;6/8/15;0.293;6/30/15;10.53;6/4/15;95.461;7/1/15;2077.42;7/1/15;16.09;;
;6/9/15;0.305;7/1/15;10.42;6/5/15;96.306;7/2/15;2076.78;7/2/15;16.79;;
;6/10/15;0.313;7/2/15;10.15;6/8/15;95.299;7/6/15;2068.76;7/6/15;17.01;;
;6/11/15;0.318;7/3/15;10.38;6/9/15;95.166;7/7/15;2081.34;7/7/15;16.09;;
;6/12/15;0.324;7/7/15;10.9;6/10/15;94.646;7/8/15;2046.68;7/8/15;19.66;;
;6/15/15;0.318;7/8/15;11.02;6/11/15;94.976;7/9/15;2051.31;7/9/15;19.97;;
;6/16/15;0.315;7/9/15;10.45;6/12/15;94.972;7/10/15;2076.62;7/10/15;16.83;;
;6/17/15;0.298;7/10/15;10.27;6/15/15;94.81;7/13/15;2099.6;7/13/15;13.9;;
;6/18/15;0.286;7/13/15;10.03;6/16/15;94.999;7/14/15;2108.95;7/14/15;13.37;;
;6/19/15;0.279;7/14/15;9.81;6/17/15;94.296;7/15/15;2107.4;7/15/15;13.23;;
;6/22/15;0.298;7/15/15;9.76;6/18/15;94.042;7/16/15;2124.29;7/16/15;12.11;;
;6/23/15;0.309;7/16/15;9.55;6/19/15;94.085;7/17/15;2126.64;7/17/15;11.95;;
;6/24/15;0.297;7/17/15;9.11;6/22/15;94.329;7/20/15;2128.28;7/20/15;12.25;;
;6/25/15;0.294;7/20/15;9.19;6/23/15;95.432;7/21/15;2119.21;7/21/15;12.22;;
;6/26/15;0.303;7/21/15;9.2;6/24/15;95.264;7/22/15;2114.15;7/22/15;12.12;;
;6/29/15;0.273;7/22/15;9.31;6/25/15;95.187;7/23/15;2102.15;7/23/15;12.64;;
;6/30/15;0.277;7/23/15;9.45;6/26/15;95.472;7/24/15;2079.65;7/24/15;13.74;;
;7/1/15;0.298;7/24/15;9.49;6/29/15;94.79;7/27/15;2067.64;7/27/15;15.6;;
;7/2/15;0.272;7/27/15;9.53;6/30/15;95.485;7/28/15;2093.25;7/28/15;13.44;;
;7/6/15;0.26;7/28/15;9.34;7/1/15;96.31;7/29/15;2108.57;7/29/15;12.5;;
;7/7/15;0.261;7/29/15;9.3;7/2/15;96.113;7/30/15;2108.63;7/30/15;12.13;;
;7/8/15;0.245;7/30/15;9.44;7/3/15;96.113;7/31/15;2103.84;7/31/15;12.12;;
;7/9/15;0.258;8/3/15;9.35;7/6/15;96.298;8/3/15;2098.04;8/3/15;12.56;;
;7/10/15;0.287;8/4/15;9.38;7/7/15;96.865;8/4/15;2093.32;8/4/15;13;;
;7/13/15;0.297;8/5/15;9.82;7/8/15;96.294;8/5/15;2099.84;8/5/15;12.51;;
;7/14/15;0.284;8/6/15;9.55;7/9/15;96.606;8/6/15;2083.56;8/6/15;13.77;;
;7/15/15;0.28;8/7/15;9.33;7/10/15;96.025;8/7/15;2077.57;8/7/15;13.39;;
;7/16/15;0.284;8/11/15;9.57;7/13/15;96.858;8/10/15;2104.18;8/10/15;12.23;;
;7/17/15;0.293;8/12/15;9.54;7/14/15;96.643;8/11/15;2084.07;8/11/15;13.71;;
;7/20/15;0.319;8/13/15;9.4;7/15/15;97.166;8/12/15;2086.05;8/12/15;13.61;;
;7/21/15;0.317;8/18/15;9.18;7/16/15;97.668;8/13/15;2083.39;8/13/15;13.49;;
;7/22/15;0.329;8/19/15;9.27;7/17/15;97.862;8/14/15;2091.54;8/14/15;12.83;;
;7/23/15;0.321;8/20/15;9.34;7/20/15;98.029;8/17/15;2102.44;8/17/15;13.02;;
;7/24/15;0.319;8/21/15;9.85;7/21/15;97.328;8/18/15;2096.92;8/18/15;13.79;;
;7/27/15;0.31;8/24/15;10.33;7/22/15;97.598;8/19/15;2079.61;8/19/15;15.25;;
;7/28/15;0.315;8/25/15;10.35;7/23/15;97.115;8/20/15;2035.73;8/20/15;19.14;;
;7/29/15;0.325;8/26/15;10.62;7/24/15;97.244;8/21/15;1970.89;8/21/15;28.03;;
;7/30/15;0.345;8/27/15;10.16;7/27/15;96.502;8/24/15;1893.21;8/24/15;40.74;;
;7/31/15;0.319;8/28/15;10.18;7/28/15;96.772;8/25/15;1867.61;8/25/15;36.02;;
;8/3/15;0.323;9/1/15;10.75;7/29/15;96.976;8/26/15;1940.51;8/26/15;30.32;;
;8/4/15;0.364;9/2/15;10.37;7/30/15;97.56;8/27/15;1987.66;8/27/15;26.1;;
;8/5/15;0.368;9/3/15;10.65;7/31/15;97.336;8/28/15;1988.87;8/28/15;26.05;;
;8/6/15;0.354;9/4/15;10.64;8/3/15;97.494;8/31/15;1972.18;8/31/15;28.43;;
;8/7/15;0.379;9/7/15;10.81;8/4/15;97.931;9/1/15;1913.85;9/1/15;31.4;;
;8/10/15;0.381;9/8/15;10.52;8/5/15;97.958;9/2/15;1948.86;9/2/15;26.09;;
;8/11/15;0.364;9/9/15;10.55;8/6/15;97.833;9/3/15;1951.13;9/3/15;25.61;;
;8/12/15;0.361;9/10/15;10.54;8/7/15;97.563;9/4/15;1921.22;9/4/15;27.8;;
;8/13/15;0.384;9/11/15;10.56;8/10/15;97.159;9/8/15;1969.41;9/8/15;24.9;;
;8/14/15;0.394;9/14/15;10.57;8/11/15;97.29;9/9/15;1942.04;9/9/15;26.23;;
;8/17/15;0.39;9/15/15;10.36;8/12/15;96.262;9/10/15;1952.29;9/10/15;24.37;;
;8/18/15;0.395;9/16/15;10.37;8/13/15;96.445;9/11/15;1961.05;9/11/15;23.2;;
;8/19/15;0.37;9/17/15;10.36;8/14/15;96.52;9/14/15;1953.03;9/14/15;24.25;;
;8/20/15;0.371;9/18/15;10.01;8/17/15;96.806;9/15/15;1978.09;9/15/15;22.54;;
;8/21/15;0.355;9/21/15;10.03;8/18/15;97.04;9/16/15;1995.31;9/16/15;21.35;;
;8/24/15;0.334;9/22/15;10.55;8/19/15;96.359;9/17/15;1990.2;9/17/15;21.14;;
;8/25/15;0.356;9/23/15;10.36;8/20/15;95.98;9/18/15;1958.03;9/18/15;22.28;;
;8/26/15;0.368;9/24/15;10.52;8/21/15;95.008;9/21/15;1966.97;9/21/15;20.14;;
;8/27/15;0.37;9/25/15;10.43;8/24/15;93.332;9/22/15;1942.74;9/22/15;22.44;;
;8/28/15;0.395;9/28/15;10.33;8/25/15;94.53;9/23/15;1938.76;9/23/15;22.13;;
;8/31/15;0.412;9/29/15;10.39;8/26/15;95.1;9/24/15;1932.24;9/24/15;23.47;;
;9/1/15;0.398;9/30/15;10.14;8/27/15;95.61;9/25/15;1931.34;9/25/15;23.62;;
;9/2/15;0.328;10/1/15;9.84;8/28/15;96.106;9/28/15;1881.77;9/28/15;27.63;;
;9/3/15;0.321;10/2/15;9.65;8/31/15;95.824;9/29/15;1884.09;9/29/15;26.83;;
;9/4/15;0.333;10/5/15;9.57;9/1/15;95.45;9/30/15;1920.03;9/30/15;24.5;;
;9/8/15;0.349;10/6/15;9.42;9/2/15;95.828;10/1/15;1923.82;10/1/15;22.55;;
;9/9/15;0.352;10/7/15;9.26;9/3/15;96.405;10/2/15;1951.36;10/2/15;20.94;;
;9/10/15;0.35;10/8/15;8.69;9/4/15;96.229;10/5/15;1987.05;10/5/15;19.54;;
;9/11/15;0.347;10/9/15;9.24;9/7/15;96.229;10/6/15;1979.92;10/6/15;19.4;;
;9/14/15;0.359;10/12/15;9.17;9/8/15;95.985;10/7/15;1995.83;10/7/15;18.4;;
;9/15/15;0.422;10/13/15;9.27;9/9/15;96.012;10/8/15;2013.43;10/8/15;17.42;;
;9/16/15;0.492;10/14/15;9.19;9/10/15;95.456;10/9/15;2014.89;10/9/15;17.08;;
;9/17/15;0.404;10/15/15;9.23;9/11/15;95.194;10/12/15;2017.46;10/12/15;16.17;;
;9/18/15;0.376;10/16/15;9.2;9/14/15;95.246;10/13/15;2003.69;10/13/15;17.67;;
;9/21/15;0.388;10/21/15;9.12;9/15/15;95.611;10/14/15;1994.24;10/14/15;18.03;;
;9/22/15;0.366;10/22/15;9.58;9/16/15;95.42;10/15/15;2023.86;10/15/15;16.05;;
;9/23/15;0.362;10/23/15;10.11;9/17/15;94.55;10/16/15;2033.11;10/16/15;15.05;;
;9/24/15;0.35;10/26/15;9.8;9/18/15;94.863;10/19/15;2033.66;10/19/15;14.98;;
;9/25/15;0.363;10/27/15;9.68;9/21/15;95.894;10/20/15;2030.77;10/20/15;15.75;;
;9/28/15;0.359;10/28/15;10.21;9/22/15;96.283;10/21/15;2018.94;10/21/15;16.7;;
;9/29/15;0.346;10/29/15;9.75;9/23/15;96.068;10/22/15;2052.51;10/22/15;14.45;;
;9/30/15;0.343;10/30/15;9.81;9/24/15;95.994;10/23/15;2075.15;10/23/15;14.46;;
;10/1/15;0.342;11/2/15;9.69;9/25/15;96.269;10/26/15;2071.18;10/26/15;15.29;;
;10/2/15;0.312;11/3/15;9.95;9/28/15;96.034;10/27/15;2065.89;10/27/15;15.43;;
;10/5/15;0.319;11/4/15;10.36;9/29/15;95.855;10/28/15;2090.35;10/28/15;14.33;;
;10/6/15;0.314;11/5/15;10.12;9/30/15;96.35;10/29/15;2089.41;10/29/15;14.61;;
;10/7/15;0.329;11/6/15;10.18;10/1/15;96.185;10/30/15;2079.36;10/30/15;15.07;;
;10/8/15;0.333;11/9/15;10.16;10/2/15;95.83;11/2/15;2104.05;11/2/15;14.15;;
;10/9/15;0.342;11/10/15;10.3;10/5/15;96.106;11/3/15;2109.79;11/3/15;14.54;;
;10/13/15;0.333;11/11/15;10.28;10/6/15;95.455;11/4/15;2102.31;11/4/15;15.51;;
;10/14/15;0.309;11/13/15;10.14;10/7/15;95.497;11/5/15;2099.93;11/5/15;15.05;;
;10/15/15;0.325;11/16/15;10.11;10/8/15;95.318;11/6/15;2099.2;11/6/15;14.33;;
;10/16/15;0.325;11/17/15;10.38;10/9/15;94.813;11/9/15;2078.58;11/9/15;16.52;;
;10/19/15;0.325;11/18/15;10.16;10/12/15;94.841;11/10/15;2081.72;11/10/15;15.29;;
;10/20/15;0.34;11/19/15;10.05;10/13/15;94.759;11/11/15;2075;11/11/15;16.06;;
;10/21/15;0.339;11/20/15;10.1;10/14/15;93.931;11/12/15;2045.97;11/12/15;18.37;;
;10/22/15;0.331;11/24/15;10.35;10/15/15;94.371;11/13/15;2023.04;11/13/15;20.08;;
;10/23/15;0.352;11/25/15;10.48;10/16/15;94.54;11/16/15;2053.19;11/16/15;18.16;;
;10/26/15;0.358;11/26/15;10.4;10/19/15;94.928;11/17/15;2050.44;11/17/15;18.84;;
;10/27/15;0.356;11/27/15;10.38;10/20/15;94.913;11/18/15;2083.58;11/18/15;16.85;;
;10/28/15;0.401;11/30/15;10.26;10/21/15;95.035;11/19/15;2081.24;11/19/15;16.99;;
;10/29/15;0.409;12/1/15;10.25;10/22/15;96.378;11/20/15;2089.17;11/20/15;15.47;;
;10/30/15;0.424;12/2/15;10.18;10/23/15;97.127;11/23/15;2086.59;11/23/15;15.62;;
;11/2/15;0.451;12/3/15;9.76;10/26/15;96.861;11/24/15;2089.14;11/24/15;15.93;;
;11/3/15;0.46;12/4/15;9.34;10/27/15;96.906;11/25/15;2088.87;11/25/15;15.19;;
;11/4/15;0.488;12/7/15;9.35;10/28/15;97.782;11/27/15;2090.11;11/27/15;15.12;;
;11/5/15;0.499;12/9/15;9.36;10/29/15;97.282;11/30/15;2080.41;11/30/15;16.13;;
;11/6/15;0.533;12/10/15;9.49;10/30/15;96.946;12/1/15;2102.63;12/1/15;14.67;;
;11/9/15;0.543;12/11/15;9.68;11/2/15;96.928;12/2/15;2079.51;12/2/15;15.91;;
;11/10/15;0.537;12/14/15;9.75;11/3/15;97.158;12/3/15;2049.62;12/3/15;18.11;;
;11/12/15;0.544;12/15/15;9.5;11/4/15;97.95;12/4/15;2091.69;12/4/15;14.81;;
;11/13/15;0.533;12/16/15;9.17;11/5/15;97.936;12/7/15;2077.07;12/7/15;15.84;;
